order_id,order_date,region,customer_segment,category,sub_category,ship_mode,quantity,unit_price,discount,sales,profit
ORD-1794,2024-12-19,East,Consumer,Clothing,Jackets,Standard,2,53.75,0.1,96.75,32.25
ORD-1795,2024-11-30,East,Small Business,Electronics,Phones,Standard,7,37.19,0.0,260.33,104.13
ORD-1796,2024-06-07,West,Consumer,Toys,Board Games,Standard,4,43.55,0.1,156.78,52.26
ORD-1797,2023-01-18,South,Small Business,Furniture,Chairs,Express,1,213.22,0.05,202.56,74.63
ORD-1798,2024-02-26,South,Corporate,Furniture,Chairs,Standard,4,214.42,0.0,857.68,343.07
ORD-1799,2024-03-21,South,Corporate,Toys,Board Games,Standard,2,44.55,0.05,84.64,31.18
ORD-1800,2023-04-09,West,Consumer,Clothing,Jackets,Standard,5,29.07,0.0,145.35,58.14
ORD-1801,2024-06-04,North,Small Business,Groceries,Beverages,Express,2,24.48,0.0,48.96,19.58
ORD-1802,2023-05-11,East,Corporate,Furniture,Beds,Standard,7,130.13,0.0,910.91,364.36
ORD-1803,2024-04-04,East,Consumer,Toys,Puzzles,Standard,1,31.83,0.1,28.65,9.55
ORD-1804,2024-07-28,West,Consumer,Toys,Board Games,Standard,7,43.24,0.1,272.41,90.8
ORD-1805,2023-01-29,South,Consumer,Clothing,Trousers,Standard,1,31.61,0.0,31.61,12.64
ORD-1806,2023-07-11,West,Consumer,Clothing,Shoes,Express,3,36.47,0.1,98.47,32.82
ORD-1807,2023-10-31,East,Corporate,Electronics,Phones,Express,6,270.31,0.1,1459.67,486.55
ORD-1808,2024-02-09,East,Consumer,Clothing,Shoes,Express,7,51.46,0.1,324.2,108.07
ORD-1809,2024-05-20,West,Corporate,Groceries,Dairy,Standard,6,14.83,0.1,80.08,26.69
ORD-1810,2023-06-07,North,Small Business,Toys,Action Figures,Standard,1,31.14,0.0,31.14,12.46
ORD-1811,2023-06-23,West,Consumer,Toys,Puzzles,Standard,1,19.4,0.0,19.4,7.76
ORD-1812,2024-09-08,South,Corporate,Clothing,Jackets,Express,5,40.31,0.1,181.4,60.47
ORD-1813,2023-11-13,North,Consumer,Groceries,Beverages,Express,6,13.63,0.0,81.78,32.71
ORD-1814,2023-11-19,East,Small Business,Electronics,Phones,Standard,3,193.58,0.05,551.7,203.26
ORD-1815,2023-09-18,East,Consumer,Furniture,Tables,Express,3,190.52,0.05,542.98,200.04
ORD-1816,2024-04-12,West,Corporate,Toys,Dolls,Standard,2,47.99,0.0,95.98,38.39
ORD-1817,2024-12-17,East,Small Business,Toys,Board Games,Same Day,6,48.25,0.0,289.5,115.8
ORD-1818,2023-06-21,South,Consumer,Electronics,Cameras,Express,5,205.68,0.0,1028.4,411.36
ORD-1819,2023-06-18,South,Consumer,Furniture,Beds,Express,2,195.56,0.0,391.12,156.45
ORD-1820,2023-11-07,South,Corporate,Clothing,Trousers,Express,1,40.18,0.0,40.18,16.07
ORD-1821,2023-10-06,North,Consumer,Electronics,Headphones,Standard,6,176.89,0.1,955.21,318.41
ORD-1822,2023-12-25,East,Consumer,Toys,Board Games,Standard,5,49.24,0.1,221.58,73.86
ORD-1823,2024-06-14,East,Corporate,Clothing,Shoes,Standard,1,55.82,0.0,55.82,22.33
ORD-1824,2023-07-21,East,Corporate,Toys,Puzzles,Standard,7,17.11,0.0,119.77,47.91
ORD-1825,2023-01-16,North,Corporate,Groceries,Dairy,Standard,1,13.83,0.0,13.83,5.53
ORD-1826,2023-05-14,North,Consumer,Clothing,Trousers,Express,6,39.32,0.0,235.92,94.37
ORD-1827,2024-07-20,South,Small Business,Electronics,Phones,Standard,5,224.77,0.15,955.27,280.96
ORD-1828,2024-05-20,West,Consumer,Furniture,Sofas,Standard,4,187.76,0.0,751.04,300.42
ORD-1829,2024-05-10,South,Corporate,Toys,Puzzles,Standard,4,14.34,0.05,54.49,20.07
ORD-1830,2023-02-06,West,Consumer,Furniture,Chairs,Standard,6,191.58,0.0,1149.48,459.79
ORD-1831,2023-08-23,North,Corporate,Clothing,Jackets,Standard,7,60.97,0.0,426.79,170.72
ORD-1832,2024-06-10,North,Corporate,Clothing,Shirts,,2,37.62,0.0,75.24,30.1
ORD-1833,2023-02-28,East,Consumer,Furniture,Sofas,Same Day,5,132.38,0.0,661.9,264.76
ORD-1834,2023-10-01,South,Consumer,Furniture,Tables,Same Day,3,208.03,0.0,624.09,249.64
ORD-1835,2023-03-19,East,Consumer,Groceries,Dairy,Express,7,10.6,0.0,74.2,29.68
ORD-1836,2023-03-27,West,Consumer,Toys,Dolls,Standard,6,17.71,0.05,100.95,37.19
ORD-1837,2024-09-24,North,Corporate,Clothing,Jackets,Standard,3,31.47,0.0,94.41,37.76
ORD-1838,2024-07-08,South,Consumer,Furniture,Tables,Express,7,80.37,0.05,534.46,196.91
ORD-1839,2024-04-24,West,Consumer,Groceries,Beverages,Standard,6,18.54,0.0,111.24,44.5
ORD-1840,2023-09-19,West,Corporate,Clothing,Shoes,Express,1,29.77,0.15,25.3,7.44
ORD-1841,2023-11-09,West,Corporate,Clothing,Trousers,Standard,2,45.7,0.05,86.83,31.99
ORD-1842,2024-11-05,South,Consumer,Groceries,Snacks,Standard,2,12.44,0.15,21.15,6.22
ORD-1843,2023-11-05,West,Corporate,Groceries,Dairy,Express,6,14.44,0.05,82.31,30.33
ORD-1844,2023-03-04,North,Corporate,Furniture,Chairs,Express,4,153.19,0.0,612.76,245.1
ORD-1845,2023-02-22,West,Consumer,Furniture,Tables,Standard,1,117.71,0.05,111.82,41.19
ORD-1846,2024-10-29,West,Consumer,Toys,Puzzles,Standard,3,33.79,0.05,96.3,35.48
ORD-1847,2024-04-15,South,Consumer,Toys,Puzzles,Express,1,39.01,0.1,35.11,11.7
ORD-1848,2023-07-29,North,Corporate,Electronics,Cameras,Express,7,244.38,0.0,1710.66,684.26
ORD-1849,2024-06-22,West,Consumer,Furniture,Sofas,Express,5,133.69,0.1,601.6,200.53
ORD-1850,2024-12-18,South,Consumer,Electronics,Cameras,Standard,2,237.45,0.0,474.9,189.96
ORD-1851,2024-09-10,West,Corporate,Clothing,Trousers,Standard,1,23.63,0.1,21.27,7.09
ORD-1852,2023-12-15,South,Small Business,Electronics,Laptops,Express,6,354.89,0.0,2129.34,851.74
ORD-1853,2023-04-14,West,Corporate,Toys,Puzzles,Express,1,44.37,0.05,42.15,15.53
ORD-1854,2024-12-09,West,Small Business,Electronics,Laptops,Standard,7,226.09,0.1,1424.37,474.79
ORD-1855,2023-11-06,North,Consumer,Groceries,Beverages,Express,6,10.37,0.1,56.0,18.67
ORD-1856,2023-10-29,West,Consumer,Clothing,Trousers,Express,5,42.82,0.0,214.1,85.64
ORD-1857,2024-06-29,North,Small Business,Groceries,Dairy,Standard,6,9.57,0.0,57.42,22.97
ORD-1858,2023-01-09,North,Corporate,Electronics,Cameras,Standard,3,233.42,0.05,665.25,245.09
ORD-1859,2023-03-06,East,Consumer,Groceries,Snacks,Standard,1,15.31,0.0,15.31,6.12
ORD-1860,2023-01-12,North,Consumer,Furniture,Chairs,Express,2,218.42,0.0,436.84,174.74
ORD-1861,2023-12-26,South,Consumer,Electronics,Cameras,Standard,3,483.47,0.05,1377.89,507.64
ORD-1862,2024-02-19,West,Corporate,Clothing,Jackets,Express,2,60.19,0.1,108.34,36.11
ORD-1863,2023-04-13,West,Consumer,Groceries,Dairy,Express,6,11.71,0.2,56.21,14.05
ORD-1864,2023-08-20,South,Small Business,Electronics,Phones,Express,1,245.66,0.05,233.38,85.98
ORD-1865,2024-02-19,West,Corporate,Toys,Board Games,Express,7,23.38,0.0,163.66,65.46
ORD-1866,2024-11-12,North,Consumer,Groceries,Snacks,Express,7,16.31,0.1,102.75,34.25
ORD-1867,2023-01-31,South,Small Business,Toys,Dolls,Express,4,48.04,0.1,172.94,57.64
ORD-1868,2024-01-06,East,Corporate,Clothing,Jackets,Standard,1,36.82,0.1,33.14,11.05
ORD-1869,2023-10-16,West,Consumer,Electronics,Laptops,Standard,7,340.59,0.15,2026.51,596.03
ORD-1870,2024-01-16,East,Corporate,Electronics,Cameras,Standard,6,257.9,0.05,1470.03,541.59
ORD-1871,2024-09-08,East,Consumer,Groceries,Beverages,Express,1,16.36,0.0,16.36,6.54
ORD-1872,2024-11-18,North,Corporate,Groceries,Bakery,Express,4,17.49,0.0,69.96,27.98
ORD-1873,2023-08-18,North,Small Business,Electronics,Laptops,Express,6,225.33,0.05,1284.38,473.19
ORD-1874,2023-03-27,West,Consumer,Clothing,Shoes,Standard,7,58.55,0.0,409.85,163.94
ORD-1875,2024-11-29,South,Consumer,Toys,Dolls,Standard,3,39.89,0.1,107.7,35.9
ORD-1876,2023-11-30,South,Small Business,Toys,Board Games,Standard,2,30.76,0.0,61.52,24.61
ORD-1877,2023-04-23,East,Consumer,Electronics,Phones,Express,1,196.48,0.0,196.48,78.59
ORD-1878,2023-06-07,South,Consumer,Electronics,Headphones,Express,6,220.36,0.15,1123.84,330.54
ORD-1879,2023-08-16,South,Corporate,Furniture,Sofas,Standard,7,232.38,0.15,1382.66,406.66
ORD-1880,2023-12-23,West,Consumer,Electronics,Cameras,Standard,3,213.95,0.05,609.76,224.65
ORD-1881,2023-10-30,West,Corporate,Furniture,Beds,Standard,1,317.13,0.05,301.27,110.99
ORD-1882,2023-05-18,West,Consumer,Electronics,Phones,Express,2,168.61,0.1,303.5,101.17
ORD-1883,2023-04-04,South,Corporate,Electronics,Headphones,Standard,3,229.66,0.1,620.08,206.69
ORD-1884,2023-08-08,East,Consumer,Electronics,Phones,Same Day,2,276.51,0.1,497.72,165.91
ORD-1885,2024-11-01,South,Corporate,Toys,Dolls,Express,7,27.51,0.05,182.94,67.4
ORD-1886,2024-06-29,North,Corporate,Groceries,Dairy,Standard,2,19.65,0.0,39.3,15.72
ORD-1887,2024-12-15,East,Small Business,Toys,Board Games,Express,3,26.33,0.15,67.14,19.75
ORD-1888,2023-12-25,West,Consumer,Furniture,Sofas,Express,7,133.06,0.1,838.28,279.43
ORD-1889,2024-06-13,East,Consumer,Furniture,Beds,Standard,4,179.41,0.0,717.64,287.06
ORD-1890,2024-12-07,South,Consumer,Furniture,Chairs,Standard,5,192.65,0.0,963.25,385.3
ORD-1891,2024-05-17,West,Corporate,Toys,Dolls,Standard,6,38.59,0.0,231.54,92.62
ORD-1892,2024-08-23,East,Consumer,Furniture,Sofas,Standard,4,204.84,0.0,819.36,327.74
ORD-1893,2024-06-03,East,Small Business,Clothing,Shirts,Express,4,42.72,0.05,162.34,59.81
ORD-1894,2024-10-23,north,Consumer,Electronics,Headphones,Standard,3,232.9,0.0,698.7,279.48
ORD-1895,2023-11-15,East,Consumer,Electronics,Laptops,Standard,4,357.91,0.1,1288.48,429.5
ORD-1896,2024-02-05,North,Small Business,Electronics,Phones,Standard,2,55.82,0.0,111.64,44.66
ORD-1897,2024-03-29,West,Consumer,Groceries,Bakery,Express,2,24.28,0.05,46.13,16.99
ORD-1898,2023-05-14,South,Corporate,Electronics,Laptops,Standard,3,252.31,0.0,756.93,302.77
ORD-1899,2023-09-10,North,Corporate,Clothing,Shoes,Standard,4,12.05,0.0,48.2,19.28
ORD-1900,2023-09-25,East,Consumer,Furniture,Tables,Express,1,220.82,0.05,209.78,77.29
ORD-1901,2024-10-25,East,Consumer,Electronics,Cameras,Standard,4,256.51,0.1,923.44,307.82
ORD-1902,2023-09-28,East,Corporate,Clothing,Jackets,Standard,4,19.26,0.15,65.48,19.26
ORD-1903,2023-02-26,East,Consumer,Furniture,Tables,Standard,1,179.03,0.0,179.03,71.61
ORD-1904,2023-03-25,South,Consumer,Furniture,Sofas,Standard,1,203.5,0.1,183.15,61.05
ORD-1905,2023-08-01,East,Consumer,Groceries,Snacks,Standard,4,22.52,0.1,81.07,27.02
ORD-1906,2023-03-23,South,Consumer,Electronics,Laptops,Express,2,149.81,0.0,299.62,119.85
ORD-1907,2024-02-26,East,Small Business,Electronics,Phones,Standard,5,304.31,0.05,1445.47,532.54
ORD-1908,2024-07-19,North,Consumer,Furniture,Beds,Standard,7,145.38,0.0,1017.66,407.06
ORD-1909,2024-02-20,South,Corporate,Furniture,Beds,Standard,2,215.59,0.0,431.18,172.47
ORD-1910,2024-10-31,North,Consumer,Groceries,Dairy,Express,3,12.08,0.1,32.62,10.88
ORD-1911,2023-06-17,North,Consumer,Toys,Dolls,Express,4,37.49,0.0,149.96,59.98
ORD-1912,2023-06-16,East,Corporate,Electronics,Laptops,Standard,3,431.9,0.0,1295.7,518.28
ORD-1913,2023-07-30,North,Consumer,Toys,Action Figures,Express,5,22.49,0.05,106.83,39.36
ORD-1914,2024-07-31,South,Consumer,Groceries,Bakery,Standard,5,17.01,0.15,72.29,21.26
ORD-1915,2024-02-06,West,Small Business,Toys,Puzzles,Standard,3,21.58,0.1,58.27,19.43
ORD-1916,2024-06-30,North,Corporate,Electronics,Headphones,Express,3,368.48,0.05,1050.17,386.91
ORD-1917,2024-09-08,West,Consumer,Furniture,Tables,,7,157.22,0.2,880.43,220.11
ORD-1918,2024-09-08,North,Consumer,Furniture,Sofas,Standard,7,163.96,0.2,918.18,229.55
ORD-1919,2023-03-03,South,Consumer,Toys,Board Games,Express,2,27.29,0.0,54.58,21.83
ORD-1920,2024-08-19,South,Consumer,Groceries,Bakery,Express,5,13.07,0.05,62.08,22.87
ORD-1921,2024-06-05,South,Consumer,Furniture,Sofas,Standard,7,200.72,0.0,1405.04,562.02
ORD-1922,2023-11-13,East,Small Business,Groceries,Beverages,Express,5,15.75,0.0,78.75,31.5
ORD-1923,2023-03-06,North,Consumer,Toys,Action Figures,Standard,7,40.46,0.2,226.58,56.65
ORD-1924,2024-09-12,North,Consumer,Clothing,Shirts,Standard,5,22.68,0.05,107.73,39.69
ORD-1925,2024-08-15,West,Consumer,Electronics,Laptops,Standard,5,352.73,0.0,1763.65,705.46
ORD-1926,2024-04-23,West,Corporate,Electronics,Headphones,Standard,2,254.0,0.15,431.8,127.0
ORD-1927,2023-09-22,South,Small Business,Groceries,Beverages,Same Day,6,11.99,0.0,71.94,28.78
ORD-1928,2023-12-16,South,Consumer,Furniture,Beds,Same Day,7,221.16,0.05,1470.71,541.84
ORD-1929,2024-06-03,North,Consumer,Furniture,Tables,Standard,3,155.5,0.1,419.85,139.95
ORD-1930,2023-10-26,North,Consumer,Groceries,Bakery,Express,6,15.45,0.0,92.7,37.08
ORD-1931,2024-07-07,North,Consumer,Groceries,Snacks,Express,7,22.57,0.15,134.29,39.5
ORD-1932,2023-05-25,East,Consumer,Clothing,Shirts,Standard,3,23.07,0.05,65.75,24.22
ORD-1933,2024-10-27,East,Consumer,Electronics,Headphones,Standard,7,310.24,0.1,1954.51,651.5
ORD-1934,2024-12-29,West,Consumer,Furniture,Tables,Standard,6,267.38,0.0,1604.28,641.71
ORD-1935,2023-10-24,West,Consumer,Furniture,Tables,Express,5,152.8,0.1,687.6,229.2
ORD-1936,2023-11-26,South,Small Business,Groceries,Dairy,Same Day,3,12.43,0.05,35.43,13.06
ORD-1937,2023-09-10,North,Small Business,Electronics,Headphones,Standard,2,161.57,0.05,306.98,113.1
ORD-1938,2023-01-31,South,Corporate,Furniture,Beds,Standard,4,288.16,0.05,1095.01,403.43
ORD-1939,2023-01-03,East,Consumer,Clothing,Trousers,Standard,6,37.55,0.15,191.5,56.32
ORD-1940,2024-12-02,North,Consumer,Toys,Dolls,Same Day,4,18.88,0.0,75.52,30.21
ORD-1941,2024-10-28,South,Consumer,Groceries,Bakery,Same Day,3,21.85,0.0,65.55,26.22
ORD-1942,2024-05-22,North,Corporate,Groceries,Dairy,Standard,2,19.42,0.0,38.84,15.54
ORD-1943,2024-07-04,East,Consumer,Groceries,Beverages,Standard,5,10.66,0.0,53.3,21.32
ORD-1944,2023-09-02,South,Consumer,Furniture,Tables,Express,4,201.02,0.0,804.08,321.63
ORD-1945,2024-06-28,South,Consumer,Electronics,Cameras,Express,7,311.97,0.0,2183.79,873.52
ORD-1946,2024-03-25,East,Consumer,Electronics,Cameras,Standard,3,213.83,0.1,577.34,192.45
ORD-1947,2023-03-04,East,Consumer,Clothing,Shirts,Same Day,4,53.19,0.05,202.12,74.46
ORD-1948,2023-09-12,East,Corporate,Groceries,Beverages,Standard,4,13.3,0.0,53.2,21.28
ORD-1949,2023-03-05,West,Consumer,Electronics,Laptops,Express,1,406.2,0.0,406.2,162.48
ORD-1950,2023-03-29,South,Consumer,Electronics,Headphones,Express,1,148.54,0.0,148.54,59.42
ORD-1951,2023-02-24,West,Consumer,Toys,Action Figures,Standard,4,19.71,0.1,70.96,23.66
ORD-1952,2024-12-05,South,Small Business,Clothing,Shoes,Standard,1,47.65,0.1,42.88,14.29
ORD-1953,2023-11-17,East,Consumer,Clothing,Shirts,Standard,3,43.11,0.0,129.33,51.73
ORD-1954,2023-12-15,North,Consumer,Clothing,Jackets,Express,7,44.37,0.05,295.06,108.71
ORD-1955,2024-04-13,West,Consumer,Electronics,Phones,Express,1,164.64,0.05,156.41,57.63
ORD-1956,2024-12-05,East,Corporate,Furniture,Sofas,Express,6,148.81,0.05,848.22,312.5
ORD-1957,2024-10-25,West,Corporate,Groceries,Dairy,Standard,6,14.96,0.05,85.27,31.41
ORD-1958,2023-12-30,South,Consumer,Clothing,Trousers,Standard,4,64.43,0.05,244.83,90.2
ORD-1959,2023-01-11,South,Small Business,Electronics,Laptops,Standard,4,285.17,0.1,1026.61,342.2
ORD-1960,2023-01-14,North,Consumer,Electronics,Phones,Express,1,226.84,0.05,215.5,79.4
ORD-1961,2024-03-09,South,Consumer,Electronics,Laptops,Standard,1,108.27,0.15,92.03,27.07
ORD-1962,2023-06-21,East,Corporate,Toys,Dolls,Standard,3,19.04,0.05,54.26,19.99
ORD-1963,2023-11-24,West,Small Business,Groceries,Dairy,Standard,5,14.96,0.0,74.8,29.92
ORD-1964,2024-01-19,South,Corporate,Electronics,Phones,Standard,4,221.36,0.0,885.44,354.18
ORD-1965,2024-02-07,East,Corporate,Toys,Dolls,Standard,1,43.55,0.2,34.84,8.71
ORD-1966,2024-08-07,West,Consumer,Groceries,Bakery,Standard,5,10.03,0.0,50.15,20.06
ORD-1967,2023-10-21,West,Consumer,Electronics,Laptops,Same Day,7,162.33,0.05,1079.49,397.7
ORD-1968,2023-10-03,South,Consumer,Furniture,Chairs,Same Day,3,132.14,0.05,376.6,138.75
ORD-1969,2024-04-07,North,Small Business,Toys,Dolls,Express,1,36.2,0.0,36.2,14.48
ORD-1970,2024-01-16,East,Corporate,Groceries,Dairy,Standard,2,16.84,0.05,32.0,11.79
ORD-1971,2024-06-11,South,Consumer,Electronics,Phones,Express,2,354.03,0.05,672.66,247.82
ORD-1972,2023-01-30,North,Consumer,Furniture,Sofas,Same Day,3,226.51,0.0,679.53,271.81
ORD-1973,2023-12-17,West,Corporate,Groceries,Beverages,Express,6,18.34,0.05,104.54,38.52
ORD-1974,2023-12-19,North,Consumer,Groceries,Dairy,Standard,3,16.47,0.05,46.94,17.29
ORD-1975,2024-01-25,North,Corporate,Groceries,Snacks,Standard,2,20.58,0.05,39.1,14.4
ORD-1976,2023-03-14,West,Consumer,Clothing,Shirts,Express,3,45.84,0.15,116.89,34.38
ORD-1977,2023-05-29,East,Consumer,Clothing,Shoes,Same Day,6,36.77,0.1,198.56,66.19
ORD-1978,2024-05-06,North,Consumer,Groceries,Beverages,Standard,2,18.12,0.05,34.43,12.69
ORD-1979,2023-11-19,North,Consumer,Furniture,Chairs,Express,3,218.7,0.0,656.1,262.44
ORD-1980,2023-05-26,West,Corporate,Electronics,Phones,Standard,6,276.98,0.15,1412.6,415.47
ORD-1981,2024-07-21,South,Consumer,Furniture,Sofas,Same Day,3,153.07,0.0,459.21,183.68
ORD-1982,2023-07-18,West,Corporate,Clothing,Jackets,Standard,6,33.57,0.0,201.42,80.57
ORD-1983,2023-07-22,North,Small Business,Toys,Action Figures,Same Day,1,23.18,0.2,18.54,4.63
ORD-1984,2023-01-13,North,Small Business,Clothing,Trousers,Standard,1,41.75,0.15,35.49,10.44
ORD-1985,2023-10-01,North,Consumer,Clothing,Trousers,Standard,1,53.56,0.15,45.53,13.39
ORD-1986,2024-10-29,East,Corporate,Groceries,Snacks,Standard,5,22.27,0.0,111.35,44.54
ORD-1987,2023-04-01,West,Consumer,Furniture,Chairs,Standard,3,224.61,0.0,673.83,269.53
ORD-1988,2024-01-30,South,Consumer,Furniture,Sofas,Same Day,1,144.36,0.1,129.92,43.3
ORD-1989,2023-07-24,East,Consumer,Toys,Puzzles,Standard,7,39.74,0.15,236.45,69.54
ORD-1990,2024-03-17,South,Consumer,Groceries,Bakery,Standard,5,15.94,0.0,79.7,31.88
ORD-1991,2023-09-14,North,Consumer,Electronics,Headphones,Standard,3,207.93,0.15,530.22,155.95
ORD-1992,2023-12-23,North,Consumer,Electronics,Laptops,Standard,1,221.21,0.0,221.21,88.48
ORD-1993,2023-09-14,East,Consumer,Furniture,Tables,Standard,5,190.92,0.2,763.68,190.92
ORD-1994,2023-05-25,West,Consumer,Groceries,Beverages,Express,3,14.45,0.0,43.35,17.34
ORD-1995,2023-06-27,South,Consumer,Toys,Board Games,Standard,7,28.06,0.0,196.42,78.57
ORD-1996,2024-09-28,West,Small Business,Furniture,Chairs,Standard,5,95.86,0.0,479.3,191.72
ORD-1997,2024-06-22,South,Consumer,Furniture,Chairs,Standard,7,333.01,0.0,2331.07,932.43
ORD-1998,2023-08-25,North,Consumer,Clothing,Shirts,Standard,4,45.49,0.0,181.96,72.78
ORD-1999,2024-09-22,East,Consumer,Electronics,Phones,Standard,6,407.37,0.1,2199.8,733.27
ORD-2000,2023-04-25,South,Consumer,Clothing,Shirts,Standard,4,24.92,0.1,89.71,29.9
ORD-2001,2023-03-22,South,Corporate,Toys,Board Games,Standard,4,31.52,0.05,119.78,44.13
ORD-2002,2024-03-02,North,Corporate,Toys,Board Games,Standard,3,30.43,0.1,82.16,27.39
ORD-2003,2023-12-30,South,Consumer,Clothing,Shoes,Standard,3,53.98,0.0,161.94,64.78
ORD-2004,2024-10-14,North,Corporate,Clothing,Jackets,Standard,2,46.64,0.1,83.95,27.98
ORD-2005,2023-07-22,West,Consumer,Electronics,Laptops,Standard,7,283.81,0.05,1887.34,695.34
ORD-2006,2024-11-18,East,Corporate,Groceries,Snacks,Standard,4,19.19,0.05,72.92,26.86
ORD-2007,2023-08-23,West,Consumer,Groceries,Dairy,Standard,1,8.4,0.05,7.98,2.94
ORD-2008,2023-03-31,North,Consumer,Groceries,Dairy,Express,4,28.17,0.0,112.68,45.07
ORD-2009,2024-09-16,South,Corporate,Groceries,Bakery,,4,10.53,0.0,42.12,16.85
ORD-2010,2024-09-19,West,Consumer,Clothing,Shirts,Express,5,28.29,0.05,134.38,49.51
ORD-2011,2024-07-24,East,Consumer,Groceries,Snacks,Express,1,18.14,0.0,18.14,7.26
ORD-2012,2023-07-08,South,Consumer,Toys,Board Games,Standard,3,17.76,0.1,47.95,15.98
ORD-2013,2023-08-21,North,Consumer,Groceries,Snacks,Standard,1,20.53,0.05,19.5,7.18
ORD-2014,2023-10-21,North,Small Business,Clothing,Shirts,Express,3,23.31,0.2,55.94,13.98
ORD-2015,2023-11-30,East,Consumer,Electronics,Phones,Standard,5,213.82,0.15,908.73,267.27
ORD-2016,2024-01-31,East,Consumer,Clothing,Shoes,Express,5,10.03,0.15,42.63,12.54
ORD-2017,2024-04-16,East,Consumer,Furniture,Chairs,Standard,4,196.9,0.0,787.6,315.04
ORD-2018,2024-02-16,North,Consumer,Clothing,Jackets,Express,3,46.07,0.15,117.48,34.55
ORD-2019,2023-11-23,East,Consumer,Toys,Action Figures,Express,5,29.22,0.0,146.1,58.44
ORD-2020,2023-04-23,West,Consumer,Groceries,Snacks,Standard,1,12.11,0.05,11.5,4.23
ORD-2021,2024-07-19,North,Consumer,Furniture,Chairs,Standard,5,216.92,0.0,1084.6,433.84
ORD-2022,2024-01-18,South,Corporate,Furniture,Sofas,Standard,3,220.3,0.0,660.9,264.36
ORD-2023,2023-08-06,East,Small Business,Electronics,Laptops,Same Day,5,199.14,0.05,945.91,348.49
ORD-2024,2024-04-25,North,Corporate,Furniture,Beds,Standard,5,180.06,0.1,810.27,270.09
ORD-2025,2024-04-12,North,Consumer,Furniture,Chairs,Express,3,96.6,0.05,275.31,101.43
ORD-2026,2024-05-04,North,Consumer,Electronics,Laptops,Express,3,302.73,0.0,908.19,363.28
ORD-2027,2023-06-03,West,Consumer,Groceries,Bakery,,1,12.63,0.0,12.63,5.05
ORD-2028,2023-06-22,West,Corporate,Groceries,Beverages,Express,1,11.54,0.0,11.54,4.62
ORD-2029,2024-01-16,West,Corporate,Groceries,Dairy,Standard,4,16.47,0.0,65.88,26.35
ORD-2030,2023-01-19,West,Consumer,Groceries,Bakery,,3,22.44,0.1,60.59,20.2
ORD-2031,2024-05-10,South,Consumer,Clothing,Shirts,Standard,1,47.48,0.05,45.11,16.62
ORD-2032,2023-01-08,East,Corporate,Furniture,Chairs,Standard,3,186.0,0.0,558.0,223.2
ORD-2033,2024-05-20,West,Consumer,Toys,Puzzles,Express,7,31.25,0.15,185.94,54.69
ORD-2034,2023-05-26,East,Consumer,Toys,Action Figures,Express,3,19.97,0.0,59.91,23.96
ORD-2035,2024-01-03,South,Consumer,Electronics,Cameras,Standard,5,202.68,0.0,1013.4,405.36
ORD-2036,2024-10-18,East,Consumer,Toys,Dolls,Express,3,19.4,0.0,58.2,23.28
ORD-2037,2023-08-02,West,Consumer,Furniture,Beds,Standard,5,192.22,0.1,864.99,288.33
ORD-2038,2024-09-03,West,Consumer,Toys,Action Figures,Same Day,6,27.14,0.0,162.84,65.14
ORD-2039,2024-07-19,North,Consumer,Furniture,Chairs,Standard,5,186.3,0.0,931.5,372.6
ORD-2040,2024-12-21,North,Corporate,Groceries,Snacks,Express,1,20.88,0.1,18.79,6.26
ORD-2041,2023-09-17,East,Consumer,Toys,Action Figures,Express,7,32.61,0.1,205.44,68.48
ORD-2042,2024-05-25,North,Consumer,Toys,Action Figures,Express,5,27.33,0.1,122.98,40.99
ORD-2043,2023-02-16,West,Consumer,Clothing,Shoes,Same Day,1,54.1,0.2,43.28,10.82
ORD-2044,2023-03-18,West,Small Business,Electronics,Headphones,Standard,5,222.6,0.05,1057.35,389.55
ORD-2045,2023-11-27,West,Consumer,Clothing,Shirts,Express,2,68.66,0.1,123.59,41.2
ORD-2046,2023-05-27,East,Small Business,Clothing,Trousers,Express,4,60.49,0.0,241.96,96.78
ORD-2047,2023-03-18,North,Consumer,Electronics,Phones,Standard,4,192.19,0.1,691.88,230.62
ORD-2048,2023-12-05,East,Consumer,Groceries,Beverages,Standard,6,11.94,0.05,68.06,25.08
ORD-2049,2024-09-15,East,Corporate,Toys,Puzzles,Standard,5,13.1,0.2,52.4,13.1
ORD-2050,2023-11-02,North,Consumer,Groceries,Dairy,Express,7,14.27,0.05,94.9,34.97
ORD-2051,2023-07-07,West,Consumer,Groceries,Dairy,Standard,7,11.08,0.05,73.68,27.14
ORD-2052,2024-04-13,East,Corporate,Furniture,Sofas,Standard,2,118.8,0.1,213.84,71.28
ORD-2053,2023-06-28,South,Consumer,Furniture,Chairs,Express,2,198.9,0.15,338.13,99.45
ORD-2054,2024-02-24,North,Corporate,Electronics,Cameras,Express,6,453.13,0.0,2718.78,1087.51
ORD-2055,2024-03-20,South,Consumer,Furniture,Tables,Express,5,223.63,0.0,1118.15,447.26
ORD-2056,2023-07-07,East,Corporate,Toys,Action Figures,Standard,7,22.59,0.0,158.13,63.25
ORD-2057,2024-03-13,North,Consumer,Toys,Board Games,Same Day,3,27.72,0.0,83.16,33.26
ORD-2058,2024-04-11,South,Small Business,Toys,Puzzles,Standard,1,25.64,0.05,24.36,8.98
